order_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,order_date,region
8340,164,10,Backpack,Accessories,5,59.99,299.95,2024-03-25,South
8341,500,10,Backpack,Accessories,2,59.99,119.98,2024-07-20,North
8342,235,2,Mouse,Electronics,2,25.99,51.98,2024-08-20,East
8343,344,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-02-10,West
8344,90,5,Notebook,Office,1,4.99,4.99,2024-01-25,South
8345,469,9,Water Bottle,Sports,5,19.99,99.95,2024-06-21,East
8346,35,2,Mouse,Electronics,5,25.99,129.95,2024-09-22,South
8347,166,7,Keyboard,Electronics,4,79.99,319.96,2024-06-29,North
8348,178,3,Desk Chair,Furniture,5,199.99,999.95,2024-10-23,North
8349,498,10,Backpack,Accessories,5,59.99,299.95,2024-03-23,South
8350,399,3,Desk Chair,Furniture,1,199.99,199.99,2024-11-23,South
8351,260,1,Laptop,Electronics,1,999.99,999.99,2024-09-23,North
8352,269,6,Monitor,Electronics,1,299.99,299.99,2024-08-09,South
8353,261,1,Laptop,Electronics,4,999.99,3999.96,2024-06-14,North
8354,35,3,Desk Chair,Furniture,4,199.99,799.96,2024-12-23,East
8355,201,2,Mouse,Electronics,2,25.99,51.98,2024-06-13,East
8356,77,2,Mouse,Electronics,5,25.99,129.95,2024-08-31,North
8357,24,1,Laptop,Electronics,5,999.99,4999.95,2024-09-17,North
8358,84,6,Monitor,Electronics,5,299.99,1499.95,2024-07-10,South
8359,216,7,Keyboard,Electronics,2,79.99,159.98,2024-11-25,West
8360,103,3,Desk Chair,Furniture,5,199.99,999.95,2024-08-19,North
8361,311,10,Backpack,Accessories,1,59.99,59.99,2024-04-15,South
8362,195,5,Notebook,Office,5,4.99,24.95,2024-07-04,South
8363,98,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-07-07,East
8364,444,1,Laptop,Electronics,2,999.99,1999.98,2024-11-16,South
8365,459,3,Desk Chair,Furniture,5,199.99,999.95,2024-07-21,South
8366,112,2,Mouse,Electronics,3,25.99,77.97,2024-02-29,East
8367,82,2,Mouse,Electronics,4,25.99,103.96,2024-02-11,West
8368,483,8,Desk Lamp,Furniture,5,45.99,229.95,2024-06-27,West
8369,38,8,Desk Lamp,Furniture,5,45.99,229.95,2024-03-28,East
8370,302,10,Backpack,Accessories,4,59.99,239.96,2024-04-20,North
8371,126,1,Laptop,Electronics,2,999.99,1999.98,2024-02-06,West
8372,41,2,Mouse,Electronics,5,25.99,129.95,2024-11-05,East
8373,362,3,Desk Chair,Furniture,3,199.99,599.97,2024-05-06,North
8374,217,6,Monitor,Electronics,1,299.99,299.99,2024-10-02,West
8375,457,3,Desk Chair,Furniture,1,199.99,199.99,2024-07-14,East
8376,413,9,Water Bottle,Sports,5,19.99,99.95,2024-02-09,North
8377,362,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-11-07,South
8378,86,1,Laptop,Electronics,3,999.99,2999.97,2024-05-17,East
8379,81,8,Desk Lamp,Furniture,3,45.99,137.97,2024-03-20,South
8380,85,9,Water Bottle,Sports,2,19.99,39.98,2024-02-12,West
8381,11,3,Desk Chair,Furniture,3,199.99,599.97,2024-04-03,South
8382,116,2,Mouse,Electronics,1,25.99,25.99,2024-01-02,East
8383,123,7,Keyboard,Electronics,1,79.99,79.99,2024-02-02,West
8384,88,10,Backpack,Accessories,3,59.99,179.97,2024-10-12,South
8385,219,3,Desk Chair,Furniture,3,199.99,599.97,2024-07-17,East
8386,117,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-06-13,North
8387,90,3,Desk Chair,Furniture,2,199.99,399.98,2024-03-09,North
8388,201,5,Notebook,Office,2,4.99,9.98,2024-11-17,South
8389,440,7,Keyboard,Electronics,2,79.99,159.98,2024-01-23,West
8390,449,3,Desk Chair,Furniture,2,199.99,399.98,2024-03-16,North
8391,106,9,Water Bottle,Sports,5,19.99,99.95,2024-04-27,North
8392,33,1,Laptop,Electronics,1,999.99,999.99,2024-04-09,West
8393,48,9,Water Bottle,Sports,2,19.99,39.98,2024-06-09,North
8394,278,2,Mouse,Electronics,2,25.99,51.98,2024-11-16,North
8395,64,1,Laptop,Electronics,3,999.99,2999.97,2024-10-10,North
8396,272,1,Laptop,Electronics,4,999.99,3999.96,2024-01-29,North
8397,248,10,Backpack,Accessories,4,59.99,239.96,2024-07-03,West
8398,283,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-02-10,East
8399,30,5,Notebook,Office,2,4.99,9.98,2024-05-18,South
8400,357,5,Notebook,Office,5,4.99,24.95,2024-11-30,East
8401,334,10,Backpack,Accessories,1,59.99,59.99,2024-09-01,East
8402,450,7,Keyboard,Electronics,4,79.99,319.96,2024-11-22,West
8403,328,5,Notebook,Office,1,4.99,4.99,2024-11-29,North
8404,238,7,Keyboard,Electronics,3,79.99,239.97,2024-02-24,East
8405,485,5,Notebook,Office,2,4.99,9.98,2024-12-27,South
8406,123,7,Keyboard,Electronics,2,79.99,159.98,2024-03-03,East
8407,486,3,Desk Chair,Furniture,3,199.99,599.97,2024-06-25,South
8408,153,2,Mouse,Electronics,2,25.99,51.98,2024-08-16,West
8409,228,7,Keyboard,Electronics,3,79.99,239.97,2024-07-06,North
8410,225,7,Keyboard,Electronics,2,79.99,159.98,2024-09-05,South
8411,141,8,Desk Lamp,Furniture,5,45.99,229.95,2024-12-20,West
8412,31,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-09-02,East
8413,318,5,Notebook,Office,5,4.99,24.95,2024-02-07,East
8414,52,6,Monitor,Electronics,3,299.99,899.97,2024-04-05,North
8415,231,1,Laptop,Electronics,4,999.99,3999.96,2024-05-24,South
8416,413,1,Laptop,Electronics,5,999.99,4999.95,2024-06-05,East
8417,383,10,Backpack,Accessories,3,59.99,179.97,2024-02-22,North
8418,79,6,Monitor,Electronics,5,299.99,1499.95,2024-11-20,South
8419,495,3,Desk Chair,Furniture,5,199.99,999.95,2024-06-30,South
8420,399,2,Mouse,Electronics,5,25.99,129.95,2024-11-16,West
8421,457,10,Backpack,Accessories,2,59.99,119.98,2024-01-16,North
8422,19,10,Backpack,Accessories,3,59.99,179.97,2024-01-26,West
8423,79,7,Keyboard,Electronics,5,79.99,399.95,2024-05-12,West
8424,70,10,Backpack,Accessories,3,59.99,179.97,2024-06-26,North
8425,366,10,Backpack,Accessories,4,59.99,239.96,2024-06-04,South
8426,26,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-01-27,East
8427,214,5,Notebook,Office,2,4.99,9.98,2024-12-10,North
8428,492,10,Backpack,Accessories,1,59.99,59.99,2024-07-17,South
8429,185,9,Water Bottle,Sports,3,19.99,59.97,2024-12-28,West
8430,419,7,Keyboard,Electronics,4,79.99,319.96,2024-09-05,North
8431,398,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-04-26,East
8432,358,3,Desk Chair,Furniture,2,199.99,399.98,2024-03-25,West
8433,326,3,Desk Chair,Furniture,3,199.99,599.97,2024-02-15,South
8434,252,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-11-03,North
8435,447,10,Backpack,Accessories,4,59.99,239.96,2024-01-14,West
8436,148,3,Desk Chair,Furniture,5,199.99,999.95,2024-09-24,West
8437,200,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-12-29,West
8438,266,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-03-23,West
8439,235,1,Laptop,Electronics,4,999.99,3999.96,2024-03-02,East
8440,34,1,Laptop,Electronics,4,999.99,3999.96,2024-12-03,North
8441,160,2,Mouse,Electronics,4,25.99,103.96,2024-02-08,South
8442,323,8,Desk Lamp,Furniture,3,45.99,137.97,2024-04-11,West
8443,460,3,Desk Chair,Furniture,5,199.99,999.95,2024-08-17,South
8444,159,1,Laptop,Electronics,5,999.99,4999.95,2024-07-20,West
8445,78,8,Desk Lamp,Furniture,1,45.99,45.99,2024-06-04,West
8446,56,2,Mouse,Electronics,2,25.99,51.98,2024-08-13,West
8447,121,5,Notebook,Office,5,4.99,24.95,2024-12-17,West
8448,333,3,Desk Chair,Furniture,1,199.99,199.99,2024-04-08,West
8449,131,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-03-28,North
8450,279,8,Desk Lamp,Furniture,1,45.99,45.99,2024-04-27,East
8451,41,3,Desk Chair,Furniture,2,199.99,399.98,2024-09-02,South
8452,100,6,Monitor,Electronics,1,299.99,299.99,2024-09-28,East
8453,197,8,Desk Lamp,Furniture,2,45.99,91.98,2024-12-24,South
8454,87,7,Keyboard,Electronics,4,79.99,319.96,2024-02-27,North
8455,44,2,Mouse,Electronics,1,25.99,25.99,2024-01-02,South
8456,203,3,Desk Chair,Furniture,4,199.99,799.96,2024-11-22,West
8457,239,1,Laptop,Electronics,1,999.99,999.99,2024-04-27,North
8458,41,9,Water Bottle,Sports,1,19.99,19.99,2024-07-07,East
8459,1,10,Backpack,Accessories,1,59.99,59.99,2024-09-01,East
8460,283,7,Keyboard,Electronics,1,79.99,79.99,2024-05-08,East
8461,452,10,Backpack,Accessories,2,59.99,119.98,2024-11-18,East
8462,228,6,Monitor,Electronics,3,299.99,899.97,2024-04-08,West
8463,464,5,Notebook,Office,5,4.99,24.95,2024-04-16,North
8464,452,7,Keyboard,Electronics,3,79.99,239.97,2024-01-09,North
8465,30,7,Keyboard,Electronics,3,79.99,239.97,2024-01-26,South
8466,452,10,Backpack,Accessories,1,59.99,59.99,2024-01-25,West
8467,294,7,Keyboard,Electronics,2,79.99,159.98,2024-01-01,North
8468,329,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-02-23,South
8469,426,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-02-12,South
8470,87,1,Laptop,Electronics,2,999.99,1999.98,2024-01-07,South
8471,389,5,Notebook,Office,2,4.99,9.98,2024-07-31,West
8472,97,10,Backpack,Accessories,5,59.99,299.95,2024-01-02,East
8473,249,10,Backpack,Accessories,5,59.99,299.95,2024-10-13,South
8474,246,3,Desk Chair,Furniture,3,199.99,599.97,2024-05-24,South
8475,197,6,Monitor,Electronics,2,299.99,599.98,2024-03-25,East
8476,3,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-05-19,North
8477,381,6,Monitor,Electronics,1,299.99,299.99,2024-06-06,North
8478,216,3,Desk Chair,Furniture,5,199.99,999.95,2024-01-25,West
8479,124,1,Laptop,Electronics,2,999.99,1999.98,2024-07-03,East
8480,251,6,Monitor,Electronics,4,299.99,1199.96,2024-04-28,South
8481,160,6,Monitor,Electronics,5,299.99,1499.95,2024-06-13,South
8482,317,1,Laptop,Electronics,3,999.99,2999.97,2024-04-07,East
8483,67,7,Keyboard,Electronics,2,79.99,159.98,2024-05-30,North
8484,152,7,Keyboard,Electronics,5,79.99,399.95,2024-10-30,South
8485,351,9,Water Bottle,Sports,1,19.99,19.99,2024-03-07,North
8486,142,2,Mouse,Electronics,5,25.99,129.95,2024-05-17,North
8487,426,3,Desk Chair,Furniture,2,199.99,399.98,2024-05-10,North
8488,168,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-04-29,North
8489,281,3,Desk Chair,Furniture,1,199.99,199.99,2024-02-24,South
8490,255,7,Keyboard,Electronics,1,79.99,79.99,2024-04-07,West
8491,291,2,Mouse,Electronics,1,25.99,25.99,2024-06-27,East
8492,10,3,Desk Chair,Furniture,4,199.99,799.96,2024-12-06,North
8493,173,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-08-30,South
8494,233,1,Laptop,Electronics,1,999.99,999.99,2024-06-02,South
8495,348,8,Desk Lamp,Furniture,1,45.99,45.99,2024-06-30,West
8496,396,1,Laptop,Electronics,3,999.99,2999.97,2024-06-07,North
8497,252,8,Desk Lamp,Furniture,3,45.99,137.97,2024-06-23,South
8498,135,10,Backpack,Accessories,5,59.99,299.95,2024-02-15,East
8499,43,8,Desk Lamp,Furniture,4,45.99,183.96,2024-07-05,South
8500,206,6,Monitor,Electronics,4,299.99,1199.96,2024-01-03,South
8501,185,9,Water Bottle,Sports,3,19.99,59.97,2024-06-15,North
8502,70,9,Water Bottle,Sports,3,19.99,59.97,2024-02-05,East
8503,231,3,Desk Chair,Furniture,4,199.99,799.96,2024-01-04,North
8504,196,7,Keyboard,Electronics,2,79.99,159.98,2024-04-06,East
8505,353,10,Backpack,Accessories,1,59.99,59.99,2024-07-05,North
8506,277,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-05-21,South
8507,442,3,Desk Chair,Furniture,3,199.99,599.97,2024-04-02,South
8508,312,2,Mouse,Electronics,4,25.99,103.96,2024-02-04,South
8509,438,5,Notebook,Office,1,4.99,4.99,2024-11-09,West
8510,154,7,Keyboard,Electronics,5,79.99,399.95,2024-03-22,South
8511,10,7,Keyboard,Electronics,1,79.99,79.99,2024-02-26,East
8512,97,3,Desk Chair,Furniture,5,199.99,999.95,2024-05-18,West
8513,47,8,Desk Lamp,Furniture,1,45.99,45.99,2024-01-30,East
8514,350,3,Desk Chair,Furniture,4,199.99,799.96,2024-01-08,South
8515,472,9,Water Bottle,Sports,2,19.99,39.98,2024-07-28,East
8516,306,9,Water Bottle,Sports,5,19.99,99.95,2024-03-04,North
8517,8,1,Laptop,Electronics,3,999.99,2999.97,2024-06-25,South
8518,33,6,Monitor,Electronics,4,299.99,1199.96,2024-09-29,South
8519,420,7,Keyboard,Electronics,3,79.99,239.97,2024-09-22,North
8520,102,5,Notebook,Office,5,4.99,24.95,2024-10-03,East
8521,483,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-06-04,East
8522,438,9,Water Bottle,Sports,5,19.99,99.95,2024-09-19,North
8523,293,2,Mouse,Electronics,5,25.99,129.95,2024-07-16,East
8524,203,8,Desk Lamp,Furniture,3,45.99,137.97,2024-10-02,South
8525,278,1,Laptop,Electronics,2,999.99,1999.98,2024-12-28,West
8526,168,10,Backpack,Accessories,1,59.99,59.99,2024-02-24,South
8527,82,7,Keyboard,Electronics,5,79.99,399.95,2024-11-11,South
8528,59,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-11-21,West
8529,397,5,Notebook,Office,3,4.99,14.97,2024-01-24,North
8530,224,5,Notebook,Office,4,4.99,19.96,2024-04-23,South
8531,105,5,Notebook,Office,4,4.99,19.96,2024-06-19,North
8532,352,2,Mouse,Electronics,1,25.99,25.99,2024-11-07,South
8533,358,2,Mouse,Electronics,4,25.99,103.96,2024-09-29,West
8534,221,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-10-04,South
8535,483,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-07-09,East
8536,500,7,Keyboard,Electronics,1,79.99,79.99,2024-02-04,East
8537,1,5,Notebook,Office,2,4.99,9.98,2024-08-18,North
8538,456,5,Notebook,Office,5,4.99,24.95,2024-04-23,North
8539,26,7,Keyboard,Electronics,5,79.99,399.95,2024-08-20,East
8540,13,1,Laptop,Electronics,1,999.99,999.99,2024-04-02,East
8541,208,6,Monitor,Electronics,5,299.99,1499.95,2024-08-02,West
8542,445,6,Monitor,Electronics,3,299.99,899.97,2024-12-21,East
8543,290,2,Mouse,Electronics,3,25.99,77.97,2024-04-08,West
8544,228,9,Water Bottle,Sports,3,19.99,59.97,2024-08-04,North
8545,367,7,Keyboard,Electronics,3,79.99,239.97,2024-04-22,West
8546,342,7,Keyboard,Electronics,3,79.99,239.97,2024-06-28,South
8547,28,5,Notebook,Office,2,4.99,9.98,2024-07-26,North
8548,349,1,Laptop,Electronics,5,999.99,4999.95,2024-09-30,East
8549,319,8,Desk Lamp,Furniture,4,45.99,183.96,2024-12-22,North
8550,472,3,Desk Chair,Furniture,5,199.99,999.95,2024-12-02,North
8551,190,2,Mouse,Electronics,2,25.99,51.98,2024-02-15,East
8552,337,9,Water Bottle,Sports,3,19.99,59.97,2024-06-20,East
8553,312,6,Monitor,Electronics,3,299.99,899.97,2024-04-25,West
8554,373,3,Desk Chair,Furniture,3,199.99,599.97,2024-05-23,West
8555,356,1,Laptop,Electronics,5,999.99,4999.95,2024-03-24,South
8556,450,1,Laptop,Electronics,4,999.99,3999.96,2024-07-21,East
8557,190,1,Laptop,Electronics,5,999.99,4999.95,2024-08-19,East
8558,174,5,Notebook,Office,1,4.99,4.99,2024-04-24,South
8559,136,3,Desk Chair,Furniture,4,199.99,799.96,2024-08-05,East
8560,158,6,Monitor,Electronics,2,299.99,599.98,2024-05-06,North
8561,63,9,Water Bottle,Sports,2,19.99,39.98,2024-09-17,West
8562,220,3,Desk Chair,Furniture,5,199.99,999.95,2024-02-29,North
8563,432,3,Desk Chair,Furniture,4,199.99,799.96,2024-11-29,South
8564,348,1,Laptop,Electronics,1,999.99,999.99,2024-11-14,North
8565,109,6,Monitor,Electronics,2,299.99,599.98,2024-12-26,South
8566,115,5,Notebook,Office,5,4.99,24.95,2024-04-10,West
8567,472,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-01-10,East
8568,1,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-03-17,South
8569,392,7,Keyboard,Electronics,3,79.99,239.97,2024-05-29,South
8570,194,10,Backpack,Accessories,4,59.99,239.96,2024-01-19,South
8571,159,8,Desk Lamp,Furniture,5,45.99,229.95,2024-12-03,South
8572,27,5,Notebook,Office,2,4.99,9.98,2024-11-16,East
8573,179,8,Desk Lamp,Furniture,2,45.99,91.98,2024-09-02,South
8574,349,3,Desk Chair,Furniture,5,199.99,999.95,2024-03-28,West
8575,9,7,Keyboard,Electronics,3,79.99,239.97,2024-02-17,West
8576,342,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-12-19,South
8577,99,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-10-12,East
8578,111,9,Water Bottle,Sports,5,19.99,99.95,2024-03-03,East
8579,350,3,Desk Chair,Furniture,4,199.99,799.96,2024-11-11,South
8580,123,2,Mouse,Electronics,5,25.99,129.95,2024-12-02,East
8581,16,8,Desk Lamp,Furniture,2,45.99,91.98,2024-10-03,East
8582,403,3,Desk Chair,Furniture,1,199.99,199.99,2024-03-01,West
8583,80,1,Laptop,Electronics,3,999.99,2999.97,2024-04-19,South
8584,133,9,Water Bottle,Sports,5,19.99,99.95,2024-02-14,North
8585,321,3,Desk Chair,Furniture,3,199.99,599.97,2024-03-23,West
8586,137,8,Desk Lamp,Furniture,4,45.99,183.96,2024-05-23,North
8587,181,10,Backpack,Accessories,3,59.99,179.97,2024-04-25,East
8588,187,1,Laptop,Electronics,5,999.99,4999.95,2024-06-12,South
8589,369,2,Mouse,Electronics,5,25.99,129.95,2024-04-08,North
8590,152,7,Keyboard,Electronics,3,79.99,239.97,2024-08-04,North
8591,348,9,Water Bottle,Sports,2,19.99,39.98,2024-07-25,South
8592,187,8,Desk Lamp,Furniture,1,45.99,45.99,2024-08-19,East
8593,350,6,Monitor,Electronics,2,299.99,599.98,2024-06-24,South
8594,116,2,Mouse,Electronics,5,25.99,129.95,2024-12-08,East
8595,199,2,Mouse,Electronics,5,25.99,129.95,2024-03-30,South
8596,474,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-08-14,West
8597,298,10,Backpack,Accessories,5,59.99,299.95,2024-11-28,East
8598,71,8,Desk Lamp,Furniture,4,45.99,183.96,2024-04-02,East
8599,415,1,Laptop,Electronics,2,999.99,1999.98,2024-08-30,North
8600,465,3,Desk Chair,Furniture,4,199.99,799.96,2024-10-30,North
8601,231,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-08-15,East
8602,114,9,Water Bottle,Sports,4,19.99,79.96,2024-11-18,West
8603,409,2,Mouse,Electronics,4,25.99,103.96,2024-05-27,North
8604,365,8,Desk Lamp,Furniture,1,45.99,45.99,2024-08-09,South
8605,290,6,Monitor,Electronics,4,299.99,1199.96,2024-03-05,South
8606,178,7,Keyboard,Electronics,4,79.99,319.96,2024-06-07,South
8607,374,7,Keyboard,Electronics,4,79.99,319.96,2024-08-19,South
8608,461,5,Notebook,Office,5,4.99,24.95,2024-10-20,North
8609,394,3,Desk Chair,Furniture,1,199.99,199.99,2024-12-30,East
8610,376,8,Desk Lamp,Furniture,1,45.99,45.99,2024-05-08,North
8611,415,1,Laptop,Electronics,3,999.99,2999.97,2024-04-28,North
8612,144,6,Monitor,Electronics,4,299.99,1199.96,2024-07-31,West
8613,345,1,Laptop,Electronics,2,999.99,1999.98,2024-01-22,West
8614,279,10,Backpack,Accessories,3,59.99,179.97,2024-12-12,East
8615,1,7,Keyboard,Electronics,5,79.99,399.95,2024-10-19,South
8616,292,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-05-20,East
8617,199,9,Water Bottle,Sports,2,19.99,39.98,2024-12-07,West
8618,256,10,Backpack,Accessories,4,59.99,239.96,2024-02-10,North
8619,107,3,Desk Chair,Furniture,1,199.99,199.99,2024-04-23,West
8620,34,2,Mouse,Electronics,3,25.99,77.97,2024-02-20,North
8621,108,9,Water Bottle,Sports,5,19.99,99.95,2024-03-24,East
8622,375,1,Laptop,Electronics,1,999.99,999.99,2024-09-05,East
8623,284,10,Backpack,Accessories,1,59.99,59.99,2024-08-10,East
8624,415,5,Notebook,Office,2,4.99,9.98,2024-10-21,North
8625,337,10,Backpack,Accessories,2,59.99,119.98,2024-02-03,North
8626,141,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-02-27,West
8627,396,7,Keyboard,Electronics,5,79.99,399.95,2024-03-26,East
8628,112,6,Monitor,Electronics,1,299.99,299.99,2024-04-04,West
8629,226,6,Monitor,Electronics,4,299.99,1199.96,2024-11-14,North
8630,233,6,Monitor,Electronics,2,299.99,599.98,2024-12-13,West
8631,20,7,Keyboard,Electronics,5,79.99,399.95,2024-05-14,South
8632,8,7,Keyboard,Electronics,5,79.99,399.95,2024-01-02,East
8633,222,1,Laptop,Electronics,3,999.99,2999.97,2024-02-07,East
8634,342,7,Keyboard,Electronics,1,79.99,79.99,2024-06-17,South
8635,394,3,Desk Chair,Furniture,5,199.99,999.95,2024-12-23,South
8636,441,7,Keyboard,Electronics,1,79.99,79.99,2024-12-21,East
8637,200,5,Notebook,Office,4,4.99,19.96,2024-02-13,South
8638,413,10,Backpack,Accessories,4,59.99,239.96,2024-05-18,East
8639,434,6,Monitor,Electronics,4,299.99,1199.96,2024-03-30,South
8640,68,3,Desk Chair,Furniture,1,199.99,199.99,2024-02-19,West
8641,11,1,Laptop,Electronics,2,999.99,1999.98,2024-06-26,West
8642,98,5,Notebook,Office,1,4.99,4.99,2024-05-18,West
8643,338,2,Mouse,Electronics,2,25.99,51.98,2024-03-28,South
8644,68,8,Desk Lamp,Furniture,3,45.99,137.97,2024-10-18,North
8645,429,1,Laptop,Electronics,4,999.99,3999.96,2024-02-05,North
8646,333,3,Desk Chair,Furniture,5,199.99,999.95,2024-12-24,South
8647,228,7,Keyboard,Electronics,5,79.99,399.95,2024-03-05,East
8648,435,7,Keyboard,Electronics,5,79.99,399.95,2024-08-11,South
8649,361,1,Laptop,Electronics,1,999.99,999.99,2024-09-24,South
8650,314,2,Mouse,Electronics,4,25.99,103.96,2024-04-27,East
8651,499,6,Monitor,Electronics,4,299.99,1199.96,2024-11-19,West
8652,93,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-08-31,South
8653,49,9,Water Bottle,Sports,1,19.99,19.99,2024-10-28,North
8654,276,7,Keyboard,Electronics,4,79.99,319.96,2024-09-18,South
8655,300,3,Desk Chair,Furniture,4,199.99,799.96,2024-12-10,East
8656,172,5,Notebook,Office,5,4.99,24.95,2024-03-31,North
8657,188,10,Backpack,Accessories,5,59.99,299.95,2024-01-15,South
8658,42,8,Desk Lamp,Furniture,2,45.99,91.98,2024-06-11,South
8659,272,7,Keyboard,Electronics,1,79.99,79.99,2024-04-18,West
8660,309,10,Backpack,Accessories,4,59.99,239.96,2024-04-22,North
8661,290,3,Desk Chair,Furniture,1,199.99,199.99,2024-05-20,North
8662,460,7,Keyboard,Electronics,5,79.99,399.95,2024-10-31,North
8663,447,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-11-24,South
8664,191,1,Laptop,Electronics,4,999.99,3999.96,2024-01-12,North
8665,485,1,Laptop,Electronics,2,999.99,1999.98,2024-05-29,South
8666,281,6,Monitor,Electronics,1,299.99,299.99,2024-06-07,East
8667,464,2,Mouse,Electronics,5,25.99,129.95,2024-04-10,East
8668,471,1,Laptop,Electronics,2,999.99,1999.98,2024-06-15,North
8669,53,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-11-21,North
8670,130,8,Desk Lamp,Furniture,3,45.99,137.97,2024-10-07,North
8671,229,3,Desk Chair,Furniture,2,199.99,399.98,2024-01-02,East
8672,475,3,Desk Chair,Furniture,3,199.99,599.97,2024-09-26,West
8673,457,10,Backpack,Accessories,1,59.99,59.99,2024-04-20,East
8674,460,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-09-16,North
8675,301,1,Laptop,Electronics,2,999.99,1999.98,2024-08-23,East
8676,436,9,Water Bottle,Sports,5,19.99,99.95,2024-01-21,East
8677,71,7,Keyboard,Electronics,2,79.99,159.98,2024-10-26,South
8678,143,10,Backpack,Accessories,4,59.99,239.96,2024-04-29,West
8679,368,6,Monitor,Electronics,2,299.99,599.98,2024-10-14,South
8680,377,2,Mouse,Electronics,2,25.99,51.98,2024-09-01,South
8681,77,1,Laptop,Electronics,3,999.99,2999.97,2024-07-20,South
8682,346,6,Monitor,Electronics,2,299.99,599.98,2024-04-09,South
8683,455,8,Desk Lamp,Furniture,2,45.99,91.98,2024-03-03,East
8684,364,5,Notebook,Office,4,4.99,19.96,2024-06-04,North
8685,291,1,Laptop,Electronics,1,999.99,999.99,2024-09-22,South
8686,285,9,Water Bottle,Sports,3,19.99,59.97,2024-08-29,South
8687,73,9,Water Bottle,Sports,2,19.99,39.98,2024-01-27,North
8688,71,7,Keyboard,Electronics,2,79.99,159.98,2024-11-08,North
8689,32,10,Backpack,Accessories,2,59.99,119.98,2024-11-28,West
